x_initial,y_initial,u_deplacement,v_deplacement,magnitude,direction
1081.9951,1023.8631,-0.16223145,-1.244812,1.255339,-1.700392
932.7094,499.95132,7.9052734,0.2644348,7.909695,0.033437964
1141.0023,710.3037,1.4689941,-0.5592041,1.5718311,-0.3637336
981.13635,681.0409,0.18804932,-1.5029297,1.5146486,-1.4463214
1085.8796,963.0507,-0.2364502,-1.12323,1.1478477,-1.7782761
1008.4627,423.22122,9.52594,-1.8987122,9.713323,-0.1967418
1060.8444,949.02136,-0.23779297,-1.1195068,1.1444829,-1.7800944
1096.9236,1031.8811,-0.1907959,-1.2501221,1.264598,-1.7222494
916.5431,563.6208,5.815918,-1.3338623,5.9669166,-0.22544794
1066.9534,1040.8053,-0.14575195,-1.2747803,1.2830855,-1.684637
1060.5748,360.46677,15.809082,-6.81427,17.215149,-0.40697134
1030.8605,446.73444,9.895996,-3.0062256,10.34254,-0.29492292
1048.8901,949.0224,-0.23498535,-1.1212769,1.1456351,-1.777376
1055.9823,1040.769,-0.11218262,-1.277832,1.2827469,-1.6583632
1059.8516,370.45255,15.744629,-6.640442,17.087679,-0.39912245
963.0782,451.98947,6.7247314,9.416779,11.571419,0.95065504
929.1181,243.02509,26.135437,-21.340942,33.74162,-0.6847524
1049.4282,437.1123,11.057251,-4.047943,11.774917,-0.3509359
1016.7188,420.72443,11.9574585,-2.3984985,12.195639,-0.19795895
1051.9674,1011.8995,-0.16345215,-1.2391968,1.2499301,-1.701941
1112.9766,1024.9167,-0.18103027,-1.2607422,1.2736729,-1.7134117
1096.9022,1038.8718,-0.16906738,-1.2602539,1.2715439,-1.7041535
956.32214,429.76096,18.895142,1.9072266,18.991152,0.10059669
927.7944,268.64734,21.691528,-13.759689,25.687574,-0.5652838
1079.733,369.2306,16.147705,-6.3335876,17.345396,-0.37378877
1186.7799,751.3342,2.8093262,-1.7509155,3.3102899,-0.5573407
962.0122,499.74316,6.189209,-0.5829773,6.2166047,-0.09391545
1028.3057,349.13467,13.664673,-5.3124084,14.661001,-0.37078762
1108.2172,343.86325,17.535156,-6.873657,18.834248,-0.37358472
1019.346,340.62308,14.841736,-7.024353,16.420069,-0.44204715
1029.0948,404.31384,13.642944,-2.367279,13.846803,-0.17180611
1002.67834,527.63257,2.7329712,-3.1835938,4.19576,-0.86141425
827.242,200.27762,7.690735,-4.678726,9.002104,-0.546543
1066.6377,965.9267,-0.48950195,-2.024353,2.0826948,-1.8080488
1061.7523,1001.72626,-0.5085449,-2.0751953,2.1365986,-1.8111191
1074.6517,955.89264,-0.4876709,-2.0471802,2.1044643,-1.8046538
1093.6533,963.9496,-0.48718262,-2.062317,2.1190796,-1.8027743
1088.7524,998.7277,-0.48364258,-2.0672607,2.123082,-1.8006161
1068.7247,1014.63135,-0.49401855,-2.0587769,2.117219,-1.806301
1143.7152,946.91095,-0.48669434,-2.105957,2.161464,-1.7979126
1075.773,1002.72125,-0.49804688,-2.05719,2.1166203,-1.8083265
1075.8074,1013.6859,-0.49780273,-2.0444336,2.1041663,-1.8096403
1136.7295,956.99805,-0.4847412,-2.0957642,2.151093,-1.798095
1083.5856,954.9103,-0.4802246,-2.06781,2.1228411,-1.7989895
1115.8345,998.7381,-0.47827148,-2.0769653,2.131321,-1.7971251
1119.6793,958.99524,-0.48425293,-2.093628,2.1489017,-1.7980976
930.6798,688.2817,0.7885742,-2.326477,2.4564903,-1.2439936
960.12994,686.7397,-0.3496704,-2.168457,2.1964688,-1.7306732
1069.7771,1024.6064,-0.49682617,-2.0604248,2.119478,-1.8074076
1101.6775,956.95575,-0.48864746,-2.0734863,2.1302867,-1.8022381
1100.6925,1000.7285,-0.46984863,-2.0931396,2.1452253,-1.791607
1074.7947,1039.5247,-0.4888916,-2.0419922,2.0997016,-1.8057919
1097.7837,1016.66766,-0.4675293,-2.0770874,2.129055,-1.7921953
1119.8285,1021.6638,-0.5090332,-2.0906372,2.1517153,-1.8096313
1064.804,1029.5845,-0.48571777,-2.0449219,2.1018152,-1.8039987
1109.643,955.95856,-0.4873047,-2.0776367,2.1340196,-1.8011795
1059.8236,1015.6678,-0.5046387,-2.0507202,2.1118982,-1.812081
1128.7504,949.9381,-0.4937744,-2.0882568,2.1458402,-1.8029847
1112.7618,1010.68066,-0.4873047,-2.0732422,2.1297414,-1.8016506
1087.8022,1031.616,-0.46899414,-2.0488281,2.1018212,-1.7958277
1060.6271,960.92413,-0.4880371,-2.0319214,2.0897093,-1.8065163
1084.7223,1013.67676,-0.4855957,-2.0569458,2.1134875,-1.8026278
1120.0016,706.3017,0.7357178,-2.4057007,2.515686,-1.2740062
971.6587,701.3499,-0.41955566,-2.224121,2.2633474,-1.7572442
1092.625,956.9158,-0.4769287,-2.0601196,2.114605,-1.798294
1123.8461,1008.70154,-0.49243164,-2.0790405,2.1365623,-1.8033657
980.71295,433.03656,26.01538,-20.261871,32.97489,-0.6617059
998.7767,698.2627,-0.034057617,-2.673706,2.673923,-1.5835336
981.4477,699.05756,-0.2746582,-2.3358765,2.3519685,-1.6878414
1052.6705,963.934,-0.49621582,-2.0308228,2.090567,-1.810443
1096.7318,1009.67175,-0.4761963,-2.0645142,2.1187217,-1.7974894
1116.3269,395.07208,13.304077,-8.879578,15.995167,-0.5885328
1131.7742,999.74896,-0.4807129,-2.1185913,2.172444,-1.7939205
1104.7771,1030.6345,-0.4691162,-2.0856934,2.1377995,-1.7920356
1081.8329,1022.6183,-0.47460938,-2.060669,2.1146183,-1.7971668
940.6147,500.21576,-2.7407837,-3.619995,4.540513,-2.218841
1142.4713,709.7445,0.53515625,-1.9716187,2.0429568,-1.3057523
981.3244,679.53796,-0.16088867,-2.7061157,2.7108943,-1.6301801
1085.6432,961.9275,-0.4918213,-2.0754395,2.1329174,-1.8034763
1017.98865,421.3225,3.1455078,-8.840729,9.38364,-1.2289662
1060.6066,947.90186,-0.48498535,-2.0283203,2.0854962,-1.8054967
1096.7328,1030.631,-0.46533203,-2.0682373,2.1199386,-1.7921009
922.359,562.2869,0.21868896,-0.682251,0.7164435,-1.2606033
1066.8076,1039.5305,-0.4864502,-2.040039,2.0972347,-1.8048766
1076.3839,353.6525,15.251953,-9.858246,18.160591,-0.57381177
1040.7565,443.7282,6.4084473,-6.565857,9.174893,-0.79753
1048.6552,947.9011,-0.4921875,-2.0272217,2.0861151,-1.8089769
1055.8701,1039.4912,-0.47729492,-2.0306396,2.085979,-1.8016524
1075.5962,363.8121,14.038818,-9.16922,16.767916,-0.5785748
969.8029,461.40625,-1.6838379,-12.50769,12.620524,-1.704616
955.25354,221.68414,-27.489868,7.7598267,28.5641,2.8664715
1060.4855,433.06436,9.128174,-7.4421997,11.777516,-0.6840008
1028.6763,418.32593,5.050659,-12.03421,13.051106,-1.1734303
1051.804,1010.6603,-0.5076904,-2.0598755,2.1215174,-1.8124466
1112.7955,1023.656,-0.48791504,-2.0912476,2.1474118,-1.8000089
1096.7332,1037.6116,-0.4765625,-2.0718994,2.1260006,-1.7968764
975.2173,431.66818,25.266785,-58.32361,63.561417,-1.1619864
949.4859,254.88765,-17.355408,1.786789,17.447144,3.0390012
1095.8807,362.897,15.295654,-9.974152,18.260359,-0.5778434
1189.5892,749.5833,-0.80773926,-2.5366821,2.6621795,-1.8790686
968.2014,499.1602,-1.8395386,-3.1938782,3.685751,-2.09335
1041.9703,343.82227,18.996216,-12.5138855,22.747606,-0.5825065
1125.7523,336.9896,19.468262,-8.575439,21.273254,-0.4149115
1034.1877,333.59872,14.211304,-8.4383545,16.527763,-0.5358317
1042.7378,401.94656,10.150513,-7.229645,12.461969,-0.6188964
1005.4113,524.449,-0.6003418,-3.0027466,3.0621722,-1.7681254
834.93274,195.59889,-4.7269897,1.9826813,5.1259594,2.744442
1066.1482,963.90234,-2.0058594,-0.2510376,2.0215073,-3.017088
1061.2438,999.65106,-2.0031738,-0.23382568,2.0167747,-3.0253909
1074.1641,953.84546,-2.0059814,-0.20959473,2.0169015,-3.0374856
1093.1661,961.88727,-2.0023193,-0.237854,2.016397,-3.0233574
1088.2688,996.66046,-2.0041504,-0.22912598,2.0172055,-3.0277612
1068.2307,1012.5726,-2.015503,-0.21118164,2.0265365,-3.037195
1143.2285,944.805,-1.9644775,-0.24920654,1.9802213,-3.0154102
1075.2749,1000.66406,-2.0107422,-0.22808838,2.0236375,-3.0286405
1075.3096,1011.6415,-2.0096436,-0.22937012,2.0226908,-3.0279496
1136.2448,954.9023,-1.9769287,-0.26171875,1.9941775,-3.0099714
1083.1053,952.84247,-2.001831,-0.20465088,2.0122647,-3.0397148
1115.3562,996.66113,-2.0093994,-0.24481201,2.0242574,-3.0203567
1119.1951,956.9016,-1.9838867,-0.22943115,1.9971092,-3.0264568
931.4684,685.9552,-4.2141113,1.4422607,4.4540825,2.8118427
959.7803,684.5712,-3.1010742,1.3886719,3.3978038,2.7205667
1069.2803,1022.546,-2.0028076,-0.2109375,2.013885,-3.0366585
1101.1888,954.88226,-1.9942627,-0.23199463,2.0077114,-3.025782
1100.2227,998.6354,-2.01062,-0.2312622,2.0238764,-3.0270755
1074.3058,1037.4827,-1.9943848,-0.21875,2.0063455,-3.0323465
1097.3162,1014.5906,-2.0012207,-0.21820068,2.0130813,-3.0329878
1119.3195,1019.5732,-1.982666,-0.21911621,1.9947371,-3.0315235
1064.3182,1027.5396,-1.9952393,-0.22729492,2.0081441,-3.028163
1109.1556,953.8809,-1.9858398,-0.234375,1.9996228,-3.024113
1059.319,1013.61707,-2.001831,-0.23144531,2.015166,-3.0264869
1128.2566,947.84985,-1.9736328,-0.246521,1.9889693,-3.017329
1112.2745,1008.6074,-2.0239258,-0.22003174,2.035851,-3.0333025
1087.3333,1029.5671,-1.99646,-0.2253418,2.009137,-3.0291977
1060.139,958.8922,-2.003662,-0.19873047,2.0134933,-3.0427325
1084.2367,1011.6198,-2.0047607,-0.21490479,2.0162466,-3.0348032
1120.7373,703.896,-5.6341553,-1.3751221,5.79954,-2.902204
971.23914,699.1258,-2.5629272,0.4453125,2.6013265,2.9695587
1092.1481,954.85565,-2.001709,-0.2043457,2.0121124,-3.0398595
1123.3536,1006.6225,-2.008789,-0.22735596,2.0216143,-3.0288916
1006.72833,412.7747,-16.71875,0.38201904,16.723114,3.118747
998.7426,695.589,-2.2092285,0.52856445,2.271579,2.9067543
981.17303,696.7217,-2.488037,-0.00091552734,2.4880373,-3.1412246
1052.1743,961.9032,-1.998169,-0.22564697,2.0108695,-3.0291421
1096.2556,1007.60724,-2.008789,-0.23272705,2.0222254,-3.0262525
1129.631,386.1925,-35.947876,8.791229,37.007236,2.9017453
1131.2935,997.6304,-2.0019531,-0.22875977,2.0149808,-3.0278177
1104.308,1028.5488,-2.0019531,-0.21362305,2.0133185,-3.0352876
1081.3583,1020.5576,-1.9941406,-0.21203613,2.0053818,-3.035661
937.8739,496.59576,-18.70111,-4.3635864,19.20345,-2.9123611
1143.0065,707.7729,-5.5802,-1.6029053,5.805854,-2.861875
981.1635,676.83185,-2.6522217,0.84991455,2.7850735,2.831478
1085.1514,959.85205,-1.9993896,-0.22711182,2.0122473,-3.028487
1021.13416,412.48178,-16.927734,1.1517334,16.96687,3.0736592
1060.1216,945.87354,-2.0136719,-0.1932373,2.0229225,-3.045923
1096.2675,1028.5627,-1.9960938,-0.21472168,2.0076094,-3.0344338
922.5777,561.6047,-14.653076,-2.1292114,14.806964,-2.9972944
1066.3212,1037.4905,-2.0048828,-0.21801758,2.016702,-3.033275
1091.6359,343.79425,-37.85437,10.862366,39.38203,2.8621495
1047.1649,437.16235,-21.833618,4.573242,22.30743,2.935119
1048.163,945.8739,-1.99646,-0.1899414,2.005475,-3.046739
1055.3928,1037.4606,-2.0076904,-0.22631836,2.020406,-3.0293407
1089.635,354.64288,-36.926025,11.08316,38.55344,2.8500028
968.1191,448.89856,-16.412048,-3.6994934,16.82384,-2.919885
927.7637,229.44397,-4.2401733,-21.230698,21.649979,-1.7679217
1069.6136,425.62216,-28.344604,6.2420044,29.023771,2.924834
1033.7269,406.29172,-16.156494,-0.38952637,16.16119,-3.1174877
1051.2963,1008.6004,-2.014038,-0.2288208,2.026995,-3.0284648
1112.3076,1021.56476,-2.0046387,-0.20233154,2.0148237,-3.0410016
1096.2566,1035.5397,-1.9855957,-0.21020508,1.9966913,-3.0361204
1000.4841,373.34457,-18.605774,-14.530762,23.60758,-2.4785566
932.1305,256.67444,2.0228882,-19.048218,19.15533,-1.4649945
1111.1764,352.92285,-39.332886,11.281921,40.918915,2.86226
1188.7815,747.04663,-5.1673584,-0.2770996,5.1747828,-3.088019
966.3619,495.9663,-17.094482,-3.6569824,17.481272,-2.9308417
1060.9666,331.30838,-38.670654,4.562622,38.93889,3.024149
1145.2206,328.41415,-46.60266,9.512726,47.56364,2.940235
1048.399,325.16037,-25.4823,-5.3259583,26.03293,-2.9355526
1052.8883,394.71692,-28.681519,7.846649,29.73549,2.8745484
1004.811,521.4462,-11.893066,-0.44036865,11.9012165,-3.1045823
830.20575,197.58157,-5.4677124,5.1538544,7.51386,2.385735
1064.1423,963.6513,0.39294434,-0.04827881,0.3958991,-0.12225155
1059.2406,999.41724,0.42687988,-0.089660645,0.4361943,-0.2070278
1072.1581,953.63586,0.39257812,-0.07800293,0.40025246,-0.1961395
1091.1638,961.6494,0.39770508,-0.06304932,0.40267175,-0.1572244
1086.2646,996.43134,0.42382812,-0.12121582,0.44082147,-0.2785659
1066.2152,1012.3614,0.4206543,-0.11431885,0.4359115,-0.2653556
1141.264,944.5558,0.3725586,-0.029724121,0.37374246,-0.07961511
1073.2642,1000.436,0.42700195,-0.10845947,0.44056115,-0.24874195
1073.2999,1011.4121,0.42785645,-0.11395264,0.4427712,-0.2602916
1134.2678,954.64056,0.38623047,-0.024963379,0.38703635,-0.0645436
1081.1035,952.6378,0.36779785,-0.09240723,0.37922862,-0.24614972
1113.3468,996.4163,0.41394043,-0.1149292,0.4295991,-0.27082518
1117.2112,956.6722,0.3848877,-0.05645752,0.3890064,-0.145647
927.2543,687.39746,-0.22570801,-0.81988525,0.8503857,-1.8394341
956.6792,685.9599,0.56207275,-0.8505249,1.0194696,-0.9868287
1067.2775,1022.3351,0.4243164,-0.110839844,0.43855432,-0.25551027
1099.1946,954.65027,0.38464355,-0.06677246,0.39039624,-0.17188275
1098.212,998.4041,0.4095459,-0.11627197,0.42573115,-0.27662578
1072.3114,1037.2639,0.42651367,-0.084228516,0.4347509,-0.19497266
1095.315,1014.3724,0.41271973,-0.13531494,0.43433595,-0.3168179
1117.3368,1019.35406,0.4144287,-0.12524414,0.43294024,-0.29348227
1062.323,1027.3123,0.4119873,-0.09448242,0.42268246,-0.22543512
1107.1698,953.64655,0.3765869,-0.07470703,0.38392556,-0.19583666
1057.3171,1013.3856,0.41577148,-0.09716797,0.42697486,-0.22958459
1126.283,947.60333,0.3959961,-0.05316162,0.39954856,-0.13344996
1110.2506,1008.3874,0.42089844,-0.13330078,0.44150266,-0.30671147
1085.3368,1029.3418,0.41955566,-0.119262695,0.4361772,-0.27695417
1058.1354,958.6935,0.39453125,-0.09161377,0.40502837,-0.22816554
1082.2319,1011.4049,0.4210205,-0.12786865,0.44000983,-0.2948581
1115.1031,702.5209,1.1335449,0.50201416,1.2397348,0.41690964
968.6762,699.5711,0.47839355,-0.47662354,0.6753002,-0.7835448
1090.1464,954.6513,0.39233398,-0.08850098,0.40219197,-0.22186224
1121.3448,1006.39514,0.41394043,-0.1361084,0.43574324,-0.31767544
990.0096,413.1567,1.2076416,0.661499,1.3769456,0.5011226
996.5334,696.11755,0.035461426,0.23956299,0.24217336,1.423838
978.685,696.72076,0.25701904,0.031311035,0.2589192,0.121226445
1050.1761,961.67755,0.4104004,-0.06994629,0.41631836,-0.1688122
1094.2468,1007.3745,0.4124756,-0.1194458,0.42942217,-0.28187248
1093.6831,394.98373,-1.2681885,7.6042786,7.7093034,1.7360485
1129.2915,997.4016,0.40527344,-0.10870361,0.41959867,-0.26205474
1102.306,1028.3352,0.4202881,-0.13305664,0.44084707,-0.30660152
1079.3641,1020.3456,0.4091797,-0.1217041,0.42689565,-0.28910133
919.1728,492.23218,2.8584595,1.9541016,3.4625573,0.59964824
1137.4263,706.17,0.8520508,0.37127686,0.92942834,0.41093644
978.5113,677.68176,0.27508545,0.10357666,0.29393896,0.36010733
1083.152,959.62494,0.3918457,-0.08502197,0.40096357,-0.21366619
1004.2064,413.6335,1.1619873,0.87319946,1.4535102,0.6444417
1058.1079,945.6803,0.37097168,-0.10003662,0.38422298,-0.2633959
1094.2714,1028.348,0.40600586,-0.13244629,0.42706296,-0.31533286
907.9246,559.47546,1.7769165,0.6828613,1.9036102,0.3668953
1064.3163,1037.2725,0.43115234,-0.08618164,0.43968126,-0.19728667
1053.7815,354.65662,-3.9782715,7.4454956,8.441685,2.0615208
1025.3313,441.7356,1.7885742,1.9959106,2.680048,0.8401294
1046.1665,945.68396,0.3876953,-0.11413574,0.4041468,-0.28630713
1053.3851,1037.2343,0.40722656,-0.06945801,0.4131076,-0.16893783
1052.709,365.72604,-2.520996,5.157898,5.7410216,2.025415
951.70703,445.19907,2.3278198,1.0877686,2.569433,0.43713948
923.5235,208.21327,-0.27990723,1.256897,1.2876871,1.7899177
1041.269,431.86417,1.3562012,2.2725525,2.6464648,1.0327519
1017.57043,405.9022,1.1281738,1.2311707,1.6698974,0.8290253
1049.2822,1008.3716,0.42333984,-0.07946777,0.43073398,-0.18555686
1110.303,1021.3624,0.4312744,-0.1453247,0.45510095,-0.32501617
1094.271,1035.3295,0.4071045,-0.13830566,0.42995644,-0.3274966
981.8783,358.8138,0.6691284,0.51828,0.84637284,0.659035
934.1534,237.62622,-1.1538696,0.45869446,1.2416987,2.7632198
1071.8435,364.20477,-3.0720215,6.967285,7.614485,1.9860744
1183.6141,746.76953,2.1547852,1.166626,2.4503295,0.49622563
949.2674,492.30933,2.364746,1.7887573,2.9650762,0.6476016
1022.2959,335.871,-1.1362305,4.7209167,4.855726,1.8069842
1098.6179,337.92688,-2.3469238,9.124329,9.421328,1.822555
1022.91675,319.8344,-2.9161987,7.2354736,7.8010445,1.9539223
1024.2068,402.56357,0.6282959,1.4974976,1.6239626,1.1735392
992.9179,521.00586,1.7961426,2.3579102,2.9640965,0.9198163
824.73804,202.73543,2.9837036,0.4216919,3.0133555,0.1404018
1064.5353,963.603,-0.6053467,1.1994019,1.3435063,2.0382025
1059.6675,999.3276,-0.59033203,1.1921387,1.3302957,2.0305865
1072.5507,953.55786,-0.6242676,1.1837158,1.3382425,2.056107
1091.5615,961.58636,-0.61035156,1.1976318,1.3441916,2.0421197
1086.6885,996.3101,-0.5933838,1.1937866,1.3331282,2.0320892
1066.6359,1012.2471,-0.56140137,1.178772,1.305632,2.015272
1141.6366,944.52606,-0.6011963,1.1375122,1.2866122,2.0569975
1073.6912,1000.3275,-0.5925293,1.1872559,1.3269014,2.0337033
1073.7278,1011.29816,-0.5769043,1.1865845,1.3193944,2.0233343
1134.654,954.6156,-0.60827637,1.1588135,1.3087585,2.0541751
1081.4713,952.5454,-0.6022949,1.1906738,1.33434,2.039108
1113.7607,996.3014,-0.5847168,1.1825562,1.3192167,2.0299954
1117.5961,956.6157,-0.6031494,1.166687,1.3133727,2.0479324
927.02856,686.5776,0.13647461,0.45446777,0.4745169,1.2790685
957.2413,685.1094,-0.63720703,0.5805664,0.86202675,2.4026725
1067.7018,1022.22424,-0.57702637,1.1727295,1.3070018,2.0280533
1099.5792,954.5835,-0.6090088,1.1767578,1.3250097,2.0483704
1098.6216,998.28784,-0.5587158,1.1745605,1.3006752,2.0147998
1072.7379,1037.1797,-0.58532715,1.1601562,1.29945,2.0380569
1095.7277,1014.23706,-0.56103516,1.1957397,1.3208157,2.0094976
1117.7512,1019.2288,-0.56396484,1.173584,1.3020582,2.0187626
1062.735,1027.2178,-0.57128906,1.1604004,1.2934065,2.0282817
1107.5464,953.57184,-0.600708,1.1802979,1.324369,2.0415752
1057.7329,1013.28845,-0.57788086,1.1844482,1.3179013,2.0247095
1126.679,947.5502,-0.6253662,1.1507568,1.3097038,2.0685885
1110.6715,1008.2541,-0.55737305,1.1795044,1.3045671,2.0122426
1085.7563,1029.2225,-0.56433105,1.1739502,1.302547,2.0188942
1058.5299,958.60187,-0.62280273,1.2017212,1.3535203,2.0489442
1082.653,1011.27704,-0.5571289,1.182373,1.3070573,2.011136
1116.2367,703.0229,0.18920898,1.0834961,1.0998926,1.3979114
969.1546,699.0945,-0.77856445,0.725708,1.0643376,2.3913176
1090.5387,954.5628,-0.6138916,1.1951294,1.3435762,2.0453131
1121.7588,1006.25903,-0.5686035,1.1813965,1.3111093,2.0193706
991.2172,413.8182,2.0298462,3.380249,3.942887,1.0300078
996.56885,696.3571,-0.62719727,0.29821777,0.6944856,2.6977553
978.942,696.7521,-0.5733032,0.50616455,0.7647739,2.4183106
1050.5865,961.6076,-0.6303711,1.1989136,1.3545337,2.0548587
1094.6593,1007.25507,-0.55285645,1.1809692,1.3039703,2.008631
1092.4149,402.588,4.6966553,-4.9745483,6.8413963,-0.81412435
1129.6968,997.2929,-0.567749,1.1716309,1.3019438,2.022032
1102.7263,1028.2021,-0.5419922,1.1799316,1.2984583,2.001392
1079.7733,1020.2239,-0.5720215,1.1807861,1.3120459,2.0219197
922.03125,494.18628,4.7772827,2.783142,5.5288615,0.52751106
1138.2783,706.54126,-0.14978027,0.9694824,0.98098433,1.7240795
978.7864,677.78534,-0.5402832,0.2796631,0.60837275,2.6639462
1083.5438,959.5399,-0.6123047,1.1937866,1.341657,2.0447183
1005.3684,414.5067,3.005127,2.128418,3.6825197,0.6162496
1058.4789,945.58026,-0.62719727,1.2026367,1.3563596,2.05151
1094.6774,1028.2156,-0.54455566,1.1887207,1.3075159,2.0003676
909.70154,560.1583,3.0776978,2.159546,3.759769,0.6118497
1064.7474,1037.1863,-0.5751953,1.1549072,1.2902172,2.0328784
1049.8032,362.1021,7.5820312,-4.950775,9.055241,-0.5784544
1027.1199,443.7315,2.3214111,0.113220215,2.3241706,0.048733536
1046.5542,945.5698,-0.67419434,1.2175903,1.3917845,2.076485
1053.7924,1037.1648,-0.5682373,1.1501465,1.2828603,2.0296779
1050.188,370.88394,6.442627,-3.5333252,7.3479133,-0.5016365
954.03485,446.28683,3.7714844,2.9713135,4.801333,0.66728014
923.2436,209.47017,6.4120483,-3.2022705,7.16721,-0.46317917
1042.6252,434.13672,2.8015137,-0.48449707,2.8430998,-0.17124732
1018.6986,407.13336,4.7139893,1.7302551,5.0215015,0.3517799
1049.7056,1008.2921,-0.58410645,1.1832886,1.3196031,2.0293348
1110.7343,1021.2171,-0.56591797,1.1796875,1.3084058,2.0180876
1094.6781,1035.1912,-0.55358887,1.1793213,1.3027891,2.0096765
982.5474,359.3321,0.5006714,12.1510315,12.161342,1.5296156
932.9995,238.08492,9.179749,1.4862366,9.299284,0.16051103
1068.7715,371.17206,7.2475586,-5.352478,9.00978,-0.6361143
1185.7689,747.93616,0.06567383,0.42852783,0.43353102,1.418725
951.63214,494.09808,3.7582397,2.3339233,4.423976,0.55572855
1021.15967,340.59192,2.8548584,1.3309326,3.1498568,0.4362432
1096.271,347.0512,6.113159,-6.4452515,8.883242,-0.8118358
1020.00055,327.0699,8.725037,-8.668091,12.298864,-0.78212416
1024.8351,404.06107,4.447632,0.98657227,4.555739,0.2182853
994.71405,523.3638,2.9348145,1.1871338,3.165821,0.38438004
827.72174,203.15712,-1.1804199,26.587769,26.613958,1.6151643
1063.9299,964.8024,0.17773438,-0.7340698,0.75528014,-1.333246
1059.0771,1000.5197,0.18566895,-0.62457275,0.6515858,-1.2818427
1071.9264,954.7416,0.1986084,-0.7147827,0.74186224,-1.2997746
1090.9512,962.784,0.20227051,-0.73742676,0.76466435,-1.3030882
1086.0951,997.5039,0.18786621,-0.61395264,0.6420526,-1.273849
1066.0745,1013.42584,0.16625977,-0.59069824,0.6136503,-1.2964314
1141.0354,945.6636,0.18908691,-0.73205566,0.7560816,-1.3180252
1073.0986,1001.5148,0.18457031,-0.62353516,0.6502786,-1.2830075
1073.1509,1012.48474,0.1772461,-0.61828613,0.6431904,-1.2916104
1134.0458,955.7744,0.19433594,-0.7824707,0.8062424,-1.3273599
1080.869,953.7361,0.1998291,-0.7095947,0.7371949,-1.2962952
1113.176,997.48395,0.17626953,-0.6322632,0.65637463,-1.2989087
1116.9929,957.7824,0.17919922,-0.7485962,0.7697458,-1.3358374
927.16504,687.03204,0.27874756,0.11968994,0.30335766,0.40557867
956.60406,685.68994,0.190979,0.1583252,0.24807227,0.6921866
1067.1248,1023.397,0.18981934,-0.5847168,0.6147561,-1.256895
1098.9702,955.76025,0.19152832,-0.7230835,0.7480193,-1.3118653
1098.0629,999.4624,0.15820312,-0.6281128,0.6477298,-1.3240579
1072.1526,1038.3398,0.22131348,-0.6118164,0.65061426,-1.2237084
1095.1666,1015.4328,0.15930176,-0.62609863,0.6460468,-1.3216474
1117.1873,1020.4024,0.18041992,-0.6274414,0.65286607,-1.2908015
1062.1637,1028.3782,0.21252441,-0.5880127,0.6252404,-1.223977
1106.9457,954.75214,0.18737793,-0.72491455,0.74874,-1.31785
1057.155,1014.4729,0.18725586,-0.59814453,0.6267708,-1.2674003
1126.0536,948.7009,0.20690918,-0.7355957,0.7641416,-1.2966
1110.1141,1009.4336,0.15673828,-0.6203003,0.6397963,-1.3232957
1085.192,1030.3965,0.20031738,-0.6036377,0.6360075,-1.250381
1057.9071,959.8036,0.18249512,-0.71984863,0.74262136,-1.3225087
1082.0958,1012.4594,0.16687012,-0.611084,0.6334582,-1.3042232
1116.4259,704.1064,-0.38842773,-0.75549316,0.8494975,-2.0456903
968.37604,699.8202,0.25665283,-0.07952881,0.2686922,-0.30048633
1089.9248,955.75793,0.2109375,-0.72265625,0.7528125,-1.2867947
1121.1902,1007.4404,0.16430664,-0.6166382,0.6381531,-1.3103911
993.2471,417.19846,-1.5740356,-2.7008667,3.1260629,-2.0984647
995.94165,696.65533,0.12701416,-0.14190674,0.19044715,-0.84072065
978.3687,697.25824,0.17779541,-0.109558105,0.2088401,-0.55224854
1049.9562,962.8065,0.17785645,-0.7268677,0.7483111,-1.3308226
1094.1064,1008.43604,0.16320801,-0.61553955,0.63680905,-1.3116139
1097.1116,397.61346,-1.9362793,4.04422,4.483848,2.0173218
1129.129,998.46454,0.16687012,-0.63793945,0.659403,-1.3149519
1102.1843,1029.3821,0.16149902,-0.62023926,0.64092016,-1.3160707
1079.2013,1021.40466,0.20214844,-0.5963745,0.6297035,-1.2439884
926.80853,496.96942,-2.8479004,-1.5456543,3.2403061,-2.6443446
1138.1285,707.51074,-0.10473633,-0.59173584,0.60093343,-1.7459804
978.2461,678.065,0.14440918,0.064331055,0.15809014,0.41908672
1082.9315,960.7337,0.20080566,-0.71343994,0.74116087,-1.2964332
1008.37354,416.63513,-2.2503662,-1.6065063,2.7649612,-2.5216074
1057.8517,946.7829,0.20129395,-0.71954346,0.7471694,-1.2980173
1094.1328,1029.4043,0.1697998,-0.6287842,0.6513075,-1.3070428
912.77924,562.3179,-2.3504028,-1.1050415,2.597212,-2.702109
1064.1722,1038.3412,0.21435547,-0.5911865,0.62884796,-1.222954
1057.3853,357.15134,-3.5616455,2.776825,4.5162015,2.479386
1029.4413,443.84473,-0.66223145,1.0689697,1.2574763,2.125434
1045.88,946.7874,0.2298584,-0.7246094,0.76019317,-1.2636199
1053.2241,1038.315,0.22729492,-0.57666016,0.6198386,-1.1953367
1056.6306,367.35062,-3.4936523,2.3881836,4.231906,2.5419734
957.80634,449.25815,-3.1331177,-2.4046936,3.9495542,-2.4869802
929.65564,206.2679,-5.420227,6.663101,8.589283,2.2536964
1045.4268,433.65222,-0.9929199,1.5210876,1.8164794,2.149116
